Temperature,Current_HPWL,Best_HPWL
3505.02,6511,5734
3329.77,6804,5734
3163.28,6813,5734
3005.12,6144,5734
2854.86,6619,5734
2712.12,6655,5734
2576.51,6786,5734
2447.69,6533,5734
2325.3,6749,5734
2209.04,6293,5734
2098.59,6227,5734
1993.66,6619,5734
1893.97,6559,5734
1799.27,6838,5734
1709.31,6319,5734
1623.85,7000,5734
1542.65,6852,5734
1465.52,6383,5734
1392.24,6389,5734
1322.63,6836,5734
1256.5,6585,5734
1193.68,6734,5734
1133.99,6371,5734
1077.29,6344,5734
1023.43,6492,5734
972.256,6390,5734
923.643,6585,5734
877.461,6320,5734
833.588,6531,5734
791.909,6704,5734
752.313,6406,5734
714.698,6771,5734
678.963,6868,5734
645.015,6768,5734
612.764,6463,5734
582.126,6799,5734
553.019,6146,5734
525.368,6694,5734
499.1,6725,5734
474.145,6257,5734
450.438,6479,5734
427.916,6454,5734
406.52,6957,5734
386.194,5938,5734
366.884,6342,5734
348.54,6405,5734
331.113,6076,5734
314.557,6597,5734
298.83,6681,5734
283.888,6664,5734
269.694,6395,5734
256.209,6524,5734
243.399,6574,5734
231.229,6577,5734
219.667,6634,5714
208.684,6460,5714
198.25,6563,5714
188.337,6268,5714
178.92,6568,5714
169.974,5968,5714
161.476,6280,5714
153.402,6577,5714
145.732,6099,5714
138.445,6205,5706
131.523,6287,5644
124.947,6407,5644
118.699,5881,5507
112.764,6211,5507
107.126,6064,5507
101.77,6234,5507
96.6814,6152,5507
91.8473,6429,5507
87.255,6035,5507
82.8922,6110,5507
78.7476,5886,5507
74.8102,6031,5347
71.0697,5725,5347
67.5162,6543,5347
64.1404,5887,5347
60.9334,5722,5347
57.8867,6135,5347
54.9924,5878,5347
52.2428,5962,5347
49.6306,5716,5213
47.1491,5827,5171
44.7916,5687,5171
42.5521,5612,5171
40.4245,5673,5171
38.4032,5735,5031
36.4831,5614,5031
34.6589,5490,5031
32.926,5678,4704
31.2797,5247,4704
29.7157,5350,4704
28.2299,5441,4704
26.8184,5236,4704
25.4775,4976,4704
24.2036,5270,4639
22.9934,4797,4464
21.8438,4996,4464
20.7516,5040,4464
19.714,4633,4462
18.7283,4952,4304
17.7919,4716,4304
16.9023,4648,4100
16.0572,4135,4058
15.2543,4238,4001
14.4916,4421,4001
13.767,4134,3986
13.0787,4097,3922
12.4247,4099,3830
11.8035,3993,3830
11.2133,3791,3748
10.6527,4154,3622
10.12,3784,3622
9.61402,3702,3512
9.13332,3498,3481
8.67666,3762,3481
8.24282,3571,3471
7.83068,3626,3398
7.43915,3361,3309
7.06719,3460,3299
6.71383,3421,3299
6.37814,3256,3149
6.05923,3202,3076
5.75627,3091,3023
5.46846,3029,3004
5.19503,3161,2996
4.93528,3094,2996
4.68852,2967,2965
4.45409,2922,2856
4.23139,2931,2827
4.01982,2825,2818
3.81883,2880,2802
3.62789,2912,2802
3.44649,2802,2781
3.27417,2766,2699
3.11046,2635,2633
2.95494,2596,2592
2.80719,2632,2591
2.66683,2585,2577
2.53349,2578,2566
2.40681,2558,2550
2.28647,2502,2488
2.17215,2524,2488
2.06354,2486,2484
1.96036,2494,2473
1.86235,2501,2473
1.76923,2461,2454
1.68077,2451,2447
1.59673,2440,2424
1.51689,2416,2415
1.44105,2414,2408
1.369,2396,2393
1.30055,2389,2389
1.23552,2364,2363
1.17374,2336,2334
1.11506,2337,2334
1.0593,2342,2334
1.00634,2341,2334
0.956021,2326,2326
0.90822,2313,2313
0.862809,2301,2301
0.819668,2300,2298
0.778685,2307,2298
0.739751,2307,2298
0.702763,2295,2293
0.667625,2286,2283
0.634244,2281,2279
0.602532,2279,2275
0.572405,2262,2262
0.543785,2264,2261
0.516596,2263,2261
0.490766,2263,2261
0.466227,2257,2256
0.442916,2254,2254
0.42077,2251,2251
0.399732,2249,2249
0.379745,2248,2247
0.360758,2244,2244
0.34272,2240,2240
0.325584,2237,2237
0.309305,2235,2235
0.29384,2227,2227
0.279148,2225,2225
0.26519,2224,2224
0.251931,2222,2222
0.239334,2222,2222
0.227367,2221,2220
0.215999,2217,2217
0.205199,2214,2214
0.194939,2212,2212
0.185192,2210,2210
0.175933,2209,2209
0.167136,2207,2207
0.158779,2205,2205
0.15084,2204,2204
0.143298,2204,2204
0.136133,2204,2204
0.129327,2204,2204
0.12286,2202,2202
0.116717,2202,2202
0.110881,2202,2202
0.105337,2202,2202
0.10007,2202,2202
0.095067,2201,2201
0.0903136,2201,2201
0.0857979,2199,2199
0.081508,2199,2199
0.0774326,2199,2199
0.073561,2198,2198
0.069883,2198,2198
0.0663888,2198,2198
0.0630694,2198,2198
0.0599159,2196,2196
0.0569201,2196,2196
0.0540741,2195,2195
0.0513704,2194,2194
0.0488019,2193,2193
0.0463618,2193,2193
0.0440437,2193,2193
0.0418415,2193,2193
0.0397494,2192,2192
0.037762,2191,2191
0.0358739,2190,2190
0.0340802,2190,2190
0.0323762,2190,2190
0.0307574,2190,2190
0.0292195,2190,2190
0.0277585,2190,2190
0.0263706,2190,2190
0.0250521,2190,2190
0.0237995,2190,2190
0.0226095,2190,2190
0.021479,2190,2190
0.0204051,2190,2190
0.0193848,2190,2190
0.0184156,2190,2190
0.0174948,2190,2190
0.01662,2188,2188
0.015789,2188,2188
0.0149996,2187,2187
0.0142496,2187,2187
0.0135371,2187,2187
0.0128603,2187,2187
0.0122173,2187,2187
0.0116064,2187,2187
0.0110261,2186,2186
0.0104748,2186,2186
0.00995104,2186,2186
0.00945348,2186,2186
0.00898081,2184,2184
0.00853177,2184,2184
0.00810518,2183,2183
0.00769992,2183,2183
0.00731493,2183,2183
0.00694918,2183,2183
0.00660172,2183,2183
0.00627163,2183,2183
0.00595805,2183,2183
0.00566015,2183,2183
0.00537714,2183,2183
0.00510829,2183,2183
0.00485287,2183,2183
0.00461023,2183,2183
0.00437972,2183,2183
0.00416073,2183,2183
0.00395269,2183,2183
0.00375506,2183,2183
0.00356731,2183,2183
0.00338894,2183,2183
0.00321949,2182,2182
0.00305852,2182,2182
0.00290559,2182,2182
0.00276031,2182,2182
